ANGEL	0.01	81.83	1704
PAULSON	0.01	81.84	1705
HINSON	0.01	81.85	1706
KEENAN	0.01	81.87	1707
SHELDON	0.01	81.88	1708
FARR	0.01	81.89	1709
EDDY	0.01	81.9	1710
SAMUEL	0.01	81.91	1711
LEDBETTER	0.01	81.93	1712
RING	0.01	81.94	1713
BETTS	0.01	81.95	1714
FONTENOT	0.01	81.96	1715
GIFFORD	0.01	81.97	1716
HANNAH	0.01	81.99	1717
HANLEY	0.01	82	1718
PERSON	0.01	82.01	1719
FOUNTAIN	0.01	82.02	1720
LEVIN	0.01	82.03	1721
STUBBS	0.01	82.05	1722
HIGHTOWER	0.01	82.06	1723
MURDOCK	0.01	82.07	1724
KOEHLER	0.01	82.08	1725
MA	0.01	82.09	1726
ENGLE	0.01	82.11	1727
SMILEY	0.01	82.12	1728
CARMICHAEL	0.01	82.13	1729
SHEFFIELD	0.01	82.14	1730
LANGSTON	0.01	82.15	1731
MCCRACKEN	0.01	82.17	1732
YOST	0.01	82.18	1733
TROTTER	0.01	82.19	1734
STORY	0.01	82.2	1735
STARKS	0.01	82.21	1736
LUJAN	0.01	82.23	1737
BLOUNT	0.01	82.24	1738
CODY	0.01	82.25	1739
RUSHING	0.01	82.26	1740
BENOIT	0.01	82.27	1741
HERNDON	0.01	82.29	1742
JACOBSEN	0.01	82.3	1743
NIETO	0.01	82.31	1744
WISEMAN	0.01	82.32	1745
LAYTON	0.01	82.33	1746
EPPS	0.01	82.35	1747
SHIPLEY	0.01	82.36	1748
LEYVA	0.01	82.37	1749
REEDER	0.01	82.38	1750
BRAND	0.01	82.39	1751
ROLAND	0.01	82.41	1752
FITCH	0.01	82.42	1753
RICO	0.01	82.43	1754
NAPIER	0.01	82.44	1755
CRONIN	0.01	82.45	1756
MCQUEEN	0.01	82.47	1757
PAREDES	0.01	82.48	1758
TRENT	0.01	82.49	1759
CHRISTIANSEN	0.01	82.5	1760
PETTIT	0.01	82.51	1761
SPANGLER	0.01	82.53	1762
LANGFORD	0.01	82.54	1763
BENAVIDES	0.01	82.55	1764
PENN	0.01	82.56	1765
PAIGE	0.01	82.57	1766
WEIR	0.01	82.59	1767
DIETZ	0.01	82.6	1768
PRATER	0.01	82.61	1769
BREWSTER	0.01	82.62	1770
LOUIS	0.01	82.63	1771
DIEHL	0.01	82.65	1772
PACK	0.01	82.66	1773
SPAULDING	0.01	82.67	1774
AVILES	0.01	82.68	1775
ERNST	0.01	82.69	1776
NOWAK	0.01	82.71	1777
OLVERA	0.01	82.72	1778
ROCK	0.01	82.73	1779
MANSFIELD	0.01	82.74	1780
AQUINO	0.01	82.75	1781
OGDEN	0.01	82.77	1782
STACY	0.01	82.78	1783
RIZZO	0.01	82.79	1784
SYLVESTER	0.01	82.8	1785
GILLIS	0.01	82.81	1786
SANDS	0.01	82.83	1787
MACHADO	0.01	82.84	1788
LOVETT	0.01	82.85	1789
DUONG	0.01	82.86	1790
HYATT	0.01	82.87	1791
LANDIS	0.01	82.89	1792
PLATT	0.01	82.9	1793
BUSTAMANTE	0.01	82.91	1794
HEDRICK	0.01	82.92	1795
PRITCHETT	0.01	82.93	1796
GASTON	0.01	82.95	1797
DOBSON	0.01	82.96	1798
CAUDILL	0.01	82.97	1799
TACKETT	0.01	82.98	1800
BATEMAN	0.01	82.99	1801
LANDERS	0.01	83.01	1802
CARMONA	0.01	83.02	1803
GIPSON	0.01	83.03	1804
URIBE	0.01	83.04	1805
MCNEILL	0.01	83.05	1806
LEDFORD	0.01	83.07	1807
MIMS	0.01	83.08	1808
ABEL	0.01	83.09	1809
GOLD	0.01	83.1	1810
SMALLWOOD	0.01	83.11	1811
THORNE	0.01	83.13	1812
MCHUGH	0.01	83.14	1813
DICKENS	0.01	83.15	1814
LEUNG	0.01	83.16	1815
TOBIN	0.01	83.17	1816
KOWALSKI	0.01	83.19	1817
MEDEIROS	0.01	83.2	1818
COPE	0.01	83.21	1819
KRAUS	0.01	83.22	1820
QUEZADA	0.01	83.23	1821
OVERTON	0.01	83.25	1822
MONTALVO	0.01	83.26	1823
STALEY	0.01	83.27	1824
WOODY	0.01	83.28	1825
HATHAWAY	0.01	83.29	1826
OSORIO	0.01	83.31	1827
LAIRD	0.01	83.32	1828
DOBBS	0.01	83.33	1829
CAPPS	0.01	83.34	1830
PUTNAM	0.01	83.35	1831
LAY	0.01	83.37	1832
FRANCISCO	0.01	83.38	1833
ADAIR	0.01	83.39	1834
BERNSTEIN	0.01	83.4	1835
HUTTON	0.01	83.41	1836
BURKETT	0.01	83.43	1837
RHOADES	0.01	83.44	1838
RICHEY	0.01	83.45	1839
YANEZ	0.01	83.46	1840
BLEDSOE	0.01	83.47	1841
MCCAIN	0.01	83.49	1842
BEYER	0.01	83.5	1843
CATES	0.01	83.51	1844
ROCHE	0.01	83.52	1845
SPICER	0.01	83.53	1846
QUEEN	0.01	83.55	1847
DOTY	0.01	83.56	1848
DARLING	0.01	83.57	1849
DARBY	0.01	83.58	1850
SUMNER	0.01	83.59	1851
KINCAID	0.01	83.61	1852
HAY	0.01	83.62	1853
GROSSMAN	0.01	83.63	1854
LACEY	0.01	83.64	1855
WILKES	0.01	83.65	1856
HUMPHRIES	0.01	83.66	1857
PAZ	0.01	83.67	1858
DARNELL	0.01	83.69	1859
KEYS	0.01	83.7	1860
KYLE	0.01	83.71	1861
LACKEY	0.01	83.72	1862
VOGT	0.01	83.73	1863
LOCKLEAR	0.01	83.74	1864
KISER	0.01	83.75	1865
PRESLEY	0.01	83.76	1866
BRYSON	0.01	83.77	1867
BERGMAN	0.01	83.78	1868
PEOPLES	0.01	83.8	1869
FAIR	0.01	83.81	1870
MCCLENDON	0.01	83.82	1871
CORLEY	0.01	83.83	1872
PRADO	0.01	83.84	1873
CHRISTIE	0.01	83.85	1874
DELONG	0.01	83.86	1875
SKAGGS	0.01	83.87	1876
DILL	0.01	83.88	1877
SHEARER	0.01	83.89	1878
JUDD	0.01	83.91	1879
STAPLETON	0.01	83.92	1880
FLAHERTY	0.01	83.93	1881
CASILLAS	0.01	83.94	1882
PINTO	0.01	83.95	1883
HAYWOOD	0.01	83.96	1884
YOUNGBLOOD	0.01	83.97	1885
TONEY	0.01	83.98	1886
RICKS	0.01	83.99	1887
GRANADOS	0.01	84	1888
CRUM	0.01	84.02	1889
TRIPLETT	0.01	84.03	1890
SORIANO	0.01	84.04	1891
WAITE	0.01	84.05	1892
HOFF	0.01	84.06	1893
ANAYA	0.01	84.07	1894
CRENSHAW	0.01	84.08	1895
JUNG	0.01	84.09	1896
CANALES	0.01	84.1	1897
CAGLE	0.01	84.11	1898
DENNY	0.01	84.13	1899
MARCUS	0.01	84.14	1900
BERMAN	0.01	84.15	1901
MUNSON	0.01	84.16	1902
OCAMPO	0.01	84.17	1903
BAUMAN	0.01	84.18	1904
CORCORAN	0.01	84.19	1905
KEEN	0.01	84.2	1906
ZIMMER	0.01	84.21	1907
FRIEND	0.01	84.22	1908
ORNELAS	0.01	84.24	1909
VARNER	0.01	84.25	1910
PELLETIER	0.01	84.26	1911
VERNON	0.01	84.27	1912
BLUM	0.01	84.28	1913
ALBRECHT	0.01	84.29	1914
CULVER	0.01	84.3	1915
SCHUSTER	0.01	84.31	1916
CUELLAR	0.01	84.32	1917
MCCORD	0.01	84.33	1918
SHULTZ	0.01	84.35	1919
MCRAE	0.01	84.36	1920
MORELAND	0.01	84.37	1921
CALVERT	0.01	84.38	1922
WILLIAM	0.01	84.39	1923
WHITTINGTON	0.01	84.4	1924
ECKERT	0.01	84.41	1925
KEENE	0.01	84.42	1926
MOHR	0.01	84.43	1927
HANKS	0.01	84.44	1928
KIMBLE	0.01	84.46	1929
CAVANAUGH	0.01	84.47	1930
CROWELL	0.01	84.48	1931
RUSS	0.01	84.49	1932
FELICIANO	0.01	84.5	1933
CRAIN	0.01	84.51	1934
BUSCH	0.01	84.52	1935
MCCORMACK	0.01	84.53	1936
DRUMMOND	0.01	84.54	1937
OMALLEY	0.01	84.55	1938
ALDRICH	0.01	84.57	1939
LUKE	0.01	84.58	1940
GRECO	0.01	84.59	1941
MOTT	0.01	84.6	1942
OAKES	0.01	84.61	1943
MALLORY	0.01	84.62	1944
MCLAIN	0.01	84.63	1945
BURROWS	0.01	84.64	1946
OTERO	0.01	84.65	1947
ALLRED	0.01	84.66	1948
EASON	0.01	84.68	1949
FINNEY	0.01	84.69	1950
WELLER	0.01	84.7	1951
WALDRON	0.01	84.71	1952
CHAMPION	0.01	84.72	1953
JEFFERS	0.01	84.73	1954
COON	0.01	84.74	1955
ROSENTHAL	0.01	84.75	1956
HUDDLESTON	0.01	84.76	1957
SOLANO	0.01	84.77	1958
HIRSCH	0.01	84.79	1959
AKINS	0.01	84.8	1960
OLIVARES	0.01	84.81	1961
SONG	0.01	84.82	1962
SNEED	0.01	84.83	1963
BENEDICT	0.01	84.84	1964
BAIN	0.01	84.85	1965
OKEEFE	0.01	84.86	1966
HIDALGO	0.01	84.87	1967
MATOS	0.01	84.88	1968
STALLINGS	0.01	84.9	1969
PARIS	0.01	84.91	1970
GAMEZ	0.01	84.92	1971
KENNY	0.01	84.93	1972
QUIGLEY	0.01	84.94	1973
MARRERO	0.01	84.95	1974
FAGAN	0.01	84.96	1975
DUTTON	0.01	84.97	1976
ATWOOD	0.01	84.98	1977
PAPPAS	0.01	84.99	1978
BAGLEY	0.01	85.01	1979
MCGOVERN	0.01	85.02	1980
LUNSFORD	0.01	85.03	1981
MOSELEY	0.01	85.04	1982
READ	0.01	85.05	1983
OAKLEY	0.01	85.06	1984
ASHBY	0.01	85.07	1985
GRANGER	0.01	85.08	1986
SHAVER	0.01	85.09	1987
HOPE	0.01	85.1	1988
COE	0.01	85.12	1989
BURROUGHS	0.01	85.13	1990
HELM	0.01	85.14	1991
AMBROSE	0.01	85.15	1992
NEUMANN	0.01	85.16	1993
MICHAELS	0.01	85.17	1994
PRESCOTT	0.01	85.18	1995
LIGHT	0.01	85.19	1996
DUMAS	0.01	85.2	1997
FLOOD	0.01	85.21	1998
STRINGER	0.01	85.23	1999
CURRIE	0.01	85.24	2000
COMER	0.01	85.25	2001
FONG	0.01	85.26	2002
WHITLOCK	0.01	85.27	2003
LEMUS	0.01	85.28	2004
HAWLEY	0.01	85.29	2005
ULRICH	0.01	85.3	2006
STAPLES	0.01	85.31	2007
BOYKIN	0.01	85.32	2008
KNUTSON	0.01	85.34	2009
GROVER	0.01	85.35	2010
HOBSON	0.01	85.36	2011
CORMIER	0.01	85.37	2012
DORAN	0.01	85.38	2013
THAYER	0.01	85.39	2014
WOODSON	0.01	85.4	2015
WHITT	0.01	85.41	2016
HOOKER	0.01	85.42	2017
KOHLER	0.01	85.43	2018
ADDISON	0.01	85.45	2019
VANDYKE	0.01	85.46	2020
SCHRADER	0.01	85.47	2021
HASKINS	0.01	85.48	2022
WHITTAKER	0.01	85.49	2023
MADSEN	0.01	85.5	2024
GAUTHIER	0.01	85.51	2025
BURNETTE	0.01	85.52	2026
KEATING	0.01	85.53	2027
PURVIS	0.01	85.54	2028
ALEMAN	0.01	85.56	2029
HUSTON	0.01	85.57	2030
HAMLIN	0.01	85.58	2031
PIMENTEL	0.01	85.59	2032
GERBER	0.01	85.6	2033
HOOKS	0.01	85.61	2034
SCHWAB	0.01	85.62	2035
HONEYCUTT	0.01	85.63	2036
SCHULTE	0.01	85.64	2037
ALONZO	0.01	85.65	2038
ISAAC	0.01	85.67	2039
CONROY	0.01	85.68	2040
ADLER	0.01	85.69	2041
EASTMAN	0.01	85.7	2042
COTTRELL	0.01	85.71	2043
OROURKE	0.01	85.72	2044
HAWK	0.01	85.73	2045
GOLDSMITH	0.01	85.74	2046
CRANDALL	0.01	85.75	2047
RADER	0.01	85.76	2048
REYNOSO	0.01	85.77	2049
SHOOK	0.01	85.78	2050
ABERNATHY	0.01	85.79	2051
BAER	0.01	85.8	2052
OLIVAS	0.01	85.81	2053
GRAYSON	0.01	85.82	2054
BARTLEY	0.01	85.83	2055
HENNING	0.01	85.84	2056
PARR	0.01	85.85	2057
DUFF	0.01	85.86	2058
BRUNSON	0.01	85.87	2059
BAUM	0.01	85.88	2060
ENNIS	0.01	85.89	2061
LAUGHLIN	0.01	85.9	2062
FOOTE	0.01	85.91	2063
VALADEZ	0.01	85.92	2064
ADAMSON	0.01	85.93	2065
BEGAY	0.01	85.94	2066
STOVALL	0.01	85.95	2067
LINCOLN	0.01	85.96	2068
CHEUNG	0.01	85.97	2069
MALLOY	0.01	85.98	2070
RIDER	0.01	85.99	2071
GIORDANO	0.01	86	2072
JANSEN	0.01	86.01	2073
LOPES	0.01	86.02	2074
ARNETT	0.01	86.03	2075
PENDLETON	0.01	86.04	2076
GAGE	0.01	86.05	2077
BARRAGAN	0.01	86.06	2078
KEYES	0.01	86.07	2079
NAVARRETE	0.01	86.08	2080
AMADOR	0.01	86.09	2081
HOFFMANN	0.01	86.1	2082
HAWTHORNE	0.01	86.11	2083
SCHILLING	0.01	86.12	2084
PERDUE	0.01	86.13	2085
SCHREIBER	0.01	86.14	2086
AREVALO	0.01	86.15	2087
NAYLOR	0.01	86.16	2088
DELUCA	0.01	86.17	2089
MARCUM	0.01	86.18	2090
ALTMAN	0.01	86.19	2091
MARK	0.01	86.2	2092
CHADWICK	0.01	86.21	2093
DOAN	0.01	86.22	2094
EASLEY	0.01	86.23	2095
LADD	0.01	86.24	2096
WOODALL	0.01	86.25	2097
BETANCOURT	0.01	86.26	2098
SHIN	0.01	86.27	2099
MAGUIRE	0.01	86.28	2100
BELLAMY	0.01	86.29	2101
QUINTANILLA	0.01	86.3	2102
HAM	0.01	86.31	2103
SORENSON	0.01	86.32	2104
MATTSON	0.01	86.33	2105
BRENNER	0.01	86.34	2106
MEANS	0.01	86.35	2107
FAUST	0.01	86.36	2108
CALLOWAY	0.01	86.37	2109
OJEDA	0.01	86.38	2110
MCNALLY	0.01	86.39	2111
DIETRICH	0.01	86.4	2112
RANSOM	0.01	86.41	2113
HARE	0.01	86.42	2114
FELTON	0.01	86.43	2115
WHITING	0.01	86.44	2116
BURKHART	0.01	86.45	2117
CLINTON	0.01	86.46	2118
SCHWARZ	0.01	86.47	2119
CLEARY	0.01	86.48	2120
WETZEL	0.01	86.49	2121
REAGAN	0.01	86.5	2122
STJOHN	0.01	86.51	2123
CHOW	0.01	86.52	2124
HAUSER	0.01	86.53	2125
DUPREE	0.01	86.54	2126
BRANNON	0.01	86.55	2127
LYLES	0.01	86.56	2128
PRATHER	0.01	86.57	2129
WILLOUGHBY	0.01	86.58	2130
SEPULVEDA	0.01	86.59	2131
NUGENT	0.01	86.6	2132
PICKENS	0.01	86.61	2133
JOINER	0.01	86.62	2134
MOSHER	0.01	86.63	2135
STONER	0.01	86.64	2136
DOWLING	0.01	86.65	2137
TRIMBLE	0.01	86.66	2138
VALDES	0.01	86.67	2139
CHEEK	0.01	86.68	2140
SCRUGGS	0.01	86.69	2141
COY	0.01	86.7	2142
TILLEY	0.01	86.71	2143
BARNEY	0.01	86.72	2144
SAYLOR	0.01	86.73	2145
NAGY	0.01	86.74	2146
HORVATH	0.01	86.75	2147
LAI	0.01	86.76	2148
COREY	0.01	86.77	2149
RUTH	0.01	86.78	2150
SAUER	0.01	86.79	2151
BARON	0.01	86.8	2152
THAO	0.01	86.81	2153
ROWELL	0.01	86.82	2154
GRUBBS	0.01	86.83	2155
HILLMAN	0.01	86.84	2156
SCHAEFFER	0.01	86.85	2157
SAMS	0.01	86.86	2158
HOGUE	0.01	86.87	2159
HUTSON	0.01	86.88	2160
BUSBY	0.01	86.89	2161
NICKERSON	0.01	86.9	2162
BRUNER	0.01	86.91	2163
PARHAM	0.01	86.92	2164
ANDERS	0.01	86.93	2165
RENDON	0.01	86.94	2166
LOMBARDO	0.01	86.95	2167
IVERSON	0.01	86.96	2168
KINSEY	0.01	86.97	2169
EARL	0.01	86.98	2170
BORDEN	0.01	86.99	2171
JEAN	0.01	87	2172
TITUS	0.01	87.01	2173
TELLEZ	0.01	87.02	2174
BEAVERS	0.01	87.03	2175
CORNETT	0.01	87.04	2176
SOTELO	0.01	87.05	2177
KELLOGG	0.01	87.06	2178
BURNHAM	0.01	87.07	2179
MCNAIR	0.01	87.08	2180
SILVERMAN	0.01	87.09	2181
JERNIGAN	0.01	87.1	2182
ESCAMILLA	0.01	87.11	2183
BARROW	0.01	87.12	2184
COATS	0.01	87.13	2185
LONDON	0.01	87.14	2186
REDDING	0.01	87.15	2187
RUFFIN	0.01	87.16	2188
YI	0.01	87.17	2189
BOUDREAUX	0.01	87.18	2190
GOODSON	0.01	87.19	2191
DOWELL	0.01	87.2	2192
FENTON	0.01	87.21	2193
MOCK	0.01	87.22	2194
DOZIER	0.01	87.23	2195
BYNUM	0.01	87.24	2196
GALE	0.01	87.25	2197
JOLLY	0.01	87.26	2198
BECKMAN	0.01	87.27	2199
GODDARD	0.01	87.28	2200
CRAVEN	0.01	87.29	2201
WHITMORE	0.01	87.3	2202
LEARY	0.01	87.31	2203
MCCLOUD	0.01	87.32	2204
GAMBOA	0.01	87.33	2205
KERNS	0.01	87.34	2206
BRUNNER	0.01	87.35	2207
HOUGH	0.01	87.36	2208
NEGRON	0.01	87.37	2209
CUTLER	0.01	87.38	2210
LEDESMA	0.01	87.39	2211
PYLE	0.01	87.4	2212
MONAHAN	0.01	87.41	2213
TABOR	0.01	87.42	2214
BURK	0.01	87.43	2215
LEONE	0.01	87.44	2216
STAUFFER	0.01	87.45	2217
HAYWARD	0.01	87.46	2218
DRIVER	0.01	87.47	2219
RUFF	0.01	87.48	2220
TALBOT	0.01	87.49	2221
SEALS	0.01	87.5	2222
BOSTON	0.01	87.51	2223
CARBAJAL	0.01	87.52	2224
FAY	0.01	87.53	2225
PURDY	0.01	87.54	2226
MCGREGOR	0.01	87.55	2227
SUN	0.01	87.56	2228
ORELLANA	0.01	87.57	2229
GENTILE	0.01	87.58	2230
MAHAN	0.01	87.59	2231
BROWER	0.01	87.6	2232
PATINO	0.01	87.61	2233
THURSTON	0.01	87.62	2234
SHIPMAN	0.01	87.63	2235
AARON	0.01	87.64	2236
TORREZ	0.01	87.65	2237
CALL	0.01	87.66	2238
WEINER	0.01	87.67	2239
WILBURN	0.01	87.68	2240
OLIVA	0.01	87.69	2241
HAIRSTON	0.01	87.7	2242
COLEY	0.01	87.71	2243
HUMMEL	0.01	87.72	2244
ARREOLA	0.01	87.73	2245
WATT	0.01	87.74	2246
SHARMA	0.01	87.75	2247
LENTZ	0.01	87.76	2248
ARCE	0.01	87.77	2249
POWER	0.01	87.78	2250
LONGORIA	0.01	87.79	2251
WAGONER	0.01	87.8	2252
BURR	0.01	87.81	2253
HSU	0.01	87.82	2254
TINSLEY	0.01	87.83	2255
BEEBE	0.01	87.84	2256
WRAY	0.01	87.85	2257
NUNN	0.01	87.86	2258
PRIETO	0.01	87.87	2259
GERMAN	0.01	87.88	2260
ROWLEY	0.01	87.89	2261
BRITO	0.01	87.9	2262
GRUBB	0.01	87.91	2263
ROYAL	0.01	87.92	2264
VALENTIN	0.01	87.93	2265
BARTHOLOMEW	0.01	87.94	2266
SCHULER	0.01	87.95	2267
ARANDA	0.01	87.96	2268
FLINT	0.01	87.97	2269
HEARN	0.01	87.98	2270
VENEGAS	0.01	87.98	2271
UNGER	0.01	87.99	2272
MATTINGLY	0.01	88	2273
BOLES	0.01	88.01	2274
BARGER	0.01	88.02	2275
CASAS	0.01	88.03	2276
JULIAN	0.01	88.04	2277
DOW	0.01	88.05	2278
DOBBINS	0.01	88.06	2279
VANN	0.01	88.07	2280
CHESTER	0.01	88.07	2281
STRANGE	0.01	88.08	2282
LEMON	0.01	88.09	2283
KAHN	0.01	88.1	2284
MCKINNON	0.01	88.11	2285
GANNON	0.01	88.12	2286
WAGGONER	0.01	88.13	2287
CONN	0.01	88.14	2288
MEEK	0.01	88.15	2289
CAVAZOS	0.01	88.16	2290
SKELTON	0.01	88.16	2291
LO	0.01	88.17	2292
KUMAR	0.01	88.18	2293
TOLEDO	0.01	88.19	2294
LORENZ	0.01	88.2	2295
VALLEJO	0.01	88.21	2296
STARKEY	0.01	88.22	2297
KITCHEN	0.01	88.23	2298
REAVES	0.01	88.24	2299
DEMARCO	0.01	88.25	2300
FARRAR	0.01	88.25	2301
STEARNS	0.01	88.26	2302
MICHAUD	0.01	88.27	2303
HIGGINBOTHAM	0.01	88.28	2304
FERNANDES	0.01	88.29	2305
ISAACS	0.01	88.3	2306
MARION	0.01	88.31	2307
GUILLORY	0.01	88.32	2308
PRIEST	0.01	88.33	2309
MEEHAN	0.01	88.34	2310
OLIVEIRA	0.01	88.34	2311
PALMA	0.01	88.35	2312
OSWALD	0.01	88.36	2313
GALVEZ	0.01	88.37	2314
LOOMIS	0.01	88.38	2315
LIND	0.01	88.39	2316
MENA	0.01	88.4	2317
STCLAIR	0.01	88.41	2318
HINDS	0.01	88.42	2319
REARDON	0.01	88.43	2320
ALLEY	0.01	88.43	2321
BARTH	0.01	88.44	2322
CROOK	0.01	88.45	2323
BLISS	0.01	88.46	2324
NAGEL	0.01	88.47	2325
BANUELOS	0.01	88.48	2326
PARISH	0.01	88.49	2327
HARMAN	0.01	88.5	2328
DOUGLASS	0.01	88.51	2329
KEARNS	0.01	88.52	2330
NEWCOMB	0.01	88.52	2331
MULLIGAN	0.01	88.53	2332
COUGHLIN	0.01	88.54	2333
WAY	0.01	88.55	2334
FOURNIER	0.01	88.56	2335
LAWLER	0.01	88.57	2336
KAMINSKI	0.01	88.58	2337
BARBOUR	0.01	88.59	2338
SOUSA	0.01	88.6	2339
STUMP	0.01	88.61	2340
ALANIZ	0.01	88.61	2341
IRELAND	0.01	88.62	2342
RUDD	0.01	88.63	2343
CARNES	0.01	88.64	2344
LUNDY	0.01	88.65	2345
GODINEZ	0.01	88.66	2346
PULIDO	0.01	88.67	2347
DENNISON	0.01	88.68	2348
BAUMANN	0.01	88.69	2349
BURDICK	0.01	88.7	2350
DOVE	0.01	88.7	2351
STODDARD	0.01	88.71	2352
LIANG	0.01	88.72	2353
DENT	0.01	88.73	2354
ROARK	0.01	88.74	2355
BOWSER	0.01	88.75	2356
MCMAHAN	0.01	88.76	2357
PARNELL	0.01	88.77	2358
MAYBERRY	0.01	88.78	2359
WAKEFIELD	0.01	88.79	2360
ARNDT	0.01	88.79	2361
OGLE	0.01	88.8	2362
WORTHINGTON	0.01	88.81	2363
DURBIN	0.01	88.82	2364
ESCALANTE	0.01	88.83	2365
PEDERSON	0.01	88.84	2366
WELDON	0.01	88.85	2367
VICK	0.01	88.86	2368
KNOTT	0.01	88.87	2369
RYDER	0.01	88.88	2370
ZARATE	0.01	88.88	2371
IRVING	0.01	88.89	2372
CLEMENS	0.01	88.9	2373
SHELLEY	0.01	88.91	2374
SALTER	0.01	88.92	2375
JACK	0.01	88.93	2376
CLOUD	0.01	88.94	2377
DASILVA	0.01	88.95	2378
MUHAMMAD	0.01	88.96	2379
SQUIRES	0.01	88.97	2380
RAPP	0.01	88.97	2381
DAWKINS	0.01	88.98	2382
POLANCO	0.01	88.99	2383
CHATMAN	0.01	89	2384
MAIER	0.01	89.01	2385
YAZZIE	0.01	89.02	2386
GRUBER	0.01	89.03	2387
STATON	0.01	89.04	2388
BLACKMAN	0.01	89.05	2389
MCDONNELL	0.01	89.06	2390
DYKES	0.01	89.06	2391
LAWS	0.01	89.07	2392
WHITTEN	0.01	89.08	2393
PFEIFFER	0.01	89.09	2394
VIDAL	0.01	89.1	2395
EARLY	0.01	89.11	2396
KELSEY	0.01	89.12	2397
BAUGHMAN	0.01	89.13	2398
DIAS	0.01	89.14	2399
STARNES	0.01	89.15	2400
CRESPO	0.01	89.15	2401
KILPATRICK	0.01	89.16	2402
LOMBARDI	0.01	89.17	2403
DEATON	0.01	89.18	2404
SATTERFIELD	0.01	89.19	2405
WILES	0.01	89.2	2406
WEINSTEIN	0.01	89.21	2407
ROWAN	0.01	89.22	2408
DELOSSANTOS	0.01	89.23	2409
HAMBY	0.01	89.24	2410
ESTEP	0.01	89.24	2411
DAIGLE	0.01	89.25	2412
ELAM	0.01	89.26	2413
CREECH	0.01	89.27	2414
CHAVIS	0.01	89.28	2415
HECK	0.01	89.29	2416
ECHOLS	0.01	89.3	2417
FOSS	0.01	89.31	2418
TRAHAN	0.01	89.32	2419
STRAUSS	0.01	89.33	2420
VANHORN	0.01	89.33	2421
WINSLOW	0.01	89.34	2422
REA	0.01	89.35	2423
FAIRCHILD	0.01	89.36	2424
HEATON	0.01	89.37	2425
MINTON	0.01	89.38	2426
HITCHCOCK	0.01	89.39	2427
LINTON	0.01	89.4	2428
HANDY	0.01	89.41	2429
CROUSE	0.01	89.42	2430
COLES	0.01	89.42	2431
FOY	0.01	89.43	2432
UPTON	0.01	89.44	2433
HERRINGTON	0.01	89.45	2434
HWANG	0.01	89.46	2435
MCCLELLAND	0.01	89.47	2436
RECTOR	0.01	89.48	2437
LUTHER	0.01	89.49	2438
KRUGER	0.01	89.5	2439
SALCEDO	0.01	89.51	2440
CHANCE	0.01	89.51	2441
GUNDERSON	0.01	89.52	2442
THARP	0.01	89.53	2443
GRIFFITHS	0.01	89.54	2444
GRAF	0.01	89.55	2445
BRANHAM	0.01	89.56	2446
HUMPHREYS	0.01	89.57	2447
RENNER	0.01	89.58	2448
LIMA	0.01	89.59	2449
ROONEY	0.01	89.6	2450
MOYA	0.01	89.6	2451
ALMEIDA	0.01	89.61	2452
GAVIN	0.01	89.62	2453
COBURN	0.01	89.63	2454
OUELLETTE	0.01	89.64	2455
GOETZ	0.01	89.65	2456
SEAY	0.01	89.66	2457
PARROTT	0.01	89.67	2458
HARMS	0.01	89.68	2459
ROBB	0.01	89.69	2460
STOREY	0.01	89.69	2461
BARBOSA	0.01	89.7	2462
BARRAZA	0.01	89.71	2463
LOYD	0.01	89.72	2464
MERCHANT	0.01	89.73	2465
DONOHUE	0.01	89.74	2466
CARRIER	0.01	89.75	2467
DIGGS	0.01	89.76	2468
CHASTAIN	0.01	89.77	2469
SHERRILL	0.01	89.78	2470
WHIPPLE	0.01	89.78	2471
BRASWELL	0.01	89.79	2472
WEATHERS	0.01	89.8	2473
LINDER	0.01	89.81	2474
CHAPA	0.01	89.82	2475
BOCK	0.01	89.83	2476
OH	0.01	89.84	2477
LOVELACE	0.01	89.85	2478
SAAVEDRA	0.01	89.86	2479
FERRARA	0.01	89.87	2480
CALLAWAY	0.01	89.87	2481
SALMON	0.01	89.88	2482
TEMPLETON	0.01	89.89	2483
CHRISTY	0.01	89.9	2484
HARP	0.01	89.91	2485
DOWD	0.01	89.92	2486
FORRESTER	0.01	89.93	2487
LAWTON	0.01	89.94	2488
EPSTEIN	0.01	89.95	2489
GANT	0.01	89.96	2490
TIERNEY	0.01	89.96	2491
SEAMAN	0.01	89.97	2492
CORRAL	0.01	89.98	2493
DOWDY	0.01	89.99	2494
ZARAGOZA	0.01	90	2495
MORRISSEY	0.01	90.01	2496
ELLER	0.01	90.02	2497
CHAU	0.01	90.03	2498
BREEN	0.01	90.04	2499
HIGH	0.01	90.05	2500
NEWBERRY	0.01	90.05	2501
BEAM	0.01	90.06	2502
YANCEY	0.01	90.07	2503
JARRELL	0.01	90.08	2504
CERDA	0.01	90.09	2505
ELLSWORTH	0.01	90.1	2506
LOFTON	0.01	90.11	2507
THIBODEAUX	0.01	90.12	2508
POOL	0.01	90.13	2509
RINEHART	0.01	90.14	2510
ARTEAGA	0.01	90.14	2511
MARLOW	0.01	90.15	2512
HACKER	0.01	90.16	2513
WILL	0.01	90.17	2514
MACKENZIE	0.01	90.18	2515
HOOK	0.01	90.19	2516
GILLILAND	0.01	90.2	2517
EMMONS	0.01	90.21	2518
PICKERING	0.01	90.21	2519
MEDLEY	0.01	90.22	2520
